2024-06-08,500
2024-06-08,500
2024-06-08,500
2024-06-08,500
2024-06-08,500
2024-06-08,500
2024-06-08,500
2024-06-08,500
2024-06-08,750
2024-06-08,750
2024-06-08,750
2024-06-08,750
2024-06-08,750
2024-06-10,500
2024-06-10,450
2024-06-10,700
2024-06-10,700
2024-06-10,500
2024-06-10,750
2024-06-10,750
2024-06-10,750
2024-06-10,750
2024-06-14,500
2024-06-14,550
2025-06-18,450
2025-06-18,550
